bpm	107
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	8	0	2	0	0	
70	0.075	8	0	2	0	0	0	
70	0.075	0	0	0	0	0	0	
70	0.075	0	0	0	0	0	0	
bpm	66
71	0.075	0	0	0	0	1	0	
71	0.150	0	0	0	0	1	0	
71	0.150	1	1	5	5	0	0	
71	0.150	0	0	0	0	1	0	
71	0.150	1	0	2	0	0	0	
71	0.150	0	1	0	2	0	0	
71	0.450	7	8	5	5	1	0	
71	0.900	0	0	0	0	0	0	
71	0.150	0	3	0	5	0	0	
71	0.075	2	0	5	0	0	0	
72	0.075	0	0	0	0	1	0	
72	0.600	0	0	0	0	0	0	
72	0.600	0	0	0	0	0	0	
72	0.600	0	0	0	0	0	0	
72	0.600	0	0	0	0	0	0	
72	0.600	0	0	0	0	0	0	
73	0.600	0	0	0	0	0	0	
end	100
